FILE_BYTES_READ,FILE_BYTES_WRITTEN,FILE_LARGE_READ_OPS,FILE_READ_OPS,FILE_WRITE_OPS,HDFS_BYTES_READ,HDFS_BYTES_WRITTEN,HDFS_LARGE_READ_OPS,HDFS_READ_OPS,HDFS_WRITE_OPS,S3A_BYTES_READ,S3A_BYTES_WRITTEN,S3A_LARGE_READ_OPS,S3A_READ_OPS,S3A_WRITE_OPS,avgMapTime,avgMergeTime,avgReduceTime,avgShuffleTime,bandwidth,datasize,diagnostics,failedMapAttempts,failedReduceAttempts,finishTime,id,inputs,killedMapAttempts,killedReduceAttempts,map.cpu,map.memory,mapsCompleted,mapsTotal,name,output,queue,queue time,reduce.cpu,reduce.memory,reducesCompleted,reducesTotal,runtime,startTime,state,submitTime,successfulMapAttempts,successfulReduceAttempts,type,uberized,user
592,717685,0,0,0,726,71,0,5,2,2583.0,0.0,0.0,2.0,0.0,4326,29,405,2689,10,3309,,0,0,1570062215797,job_1569357382192_0405,"['tpch_2G_nation', ' tpch_2G_region']",0,0,1,4096,2,2,PigLatin:Q5.pig,['tmp-2082025324'],default,5033,1,8192,1,1,12299,1570062203498,SUCCEEDED,1570062198465,2,1,['HASH_JOIN'],False,ubuntu
279979,1274122,0,0,0,17313,61182,0,6,2,2806802.0,0.0,0.0,256.0,0.0,20916,66,528,33853,10,2824115,,0,0,1570062270393,job_1569357382192_0406,"['tpch_2G_supplier', 'tmp-2082025324']",1,0,1,4096,2,2,PigLatin:Q5.pig,['tmp821270399'],default,7925,1,8192,1,1,42623,1570062227770,SUCCEEDED,1570062219845,2,1,['HASH_JOIN'],False,ubuntu
455962720,924819050,0,0,0,94028,85015872,0,57,2,1520346495.0,0.0,0.0,256.0,0.0,7910,7251,20767,94848,10,1520440523,,0,0,1570062428391,job_1569357382192_0407,"['tmp821270399', ' tpch_2G_lineitem']",0,0,1,4096,53,53,PigLatin:Q5.pig,['tmp1665327407'],default,6253,1,8192,1,1,146116,1570062282275,SUCCEEDED,1570062276022,53,1,['HASH_JOIN'],False,ubuntu
221467579,339822411,0,0,0,85035149,12823490,0,16,2,342760490.0,0.0,0.0,256.0,0.0,10815,1651,9034,16886,10,427795639,,0,0,1570062485105,job_1569357382192_0408,"['tmp1665327407', ' tpch_2G_orders']",0,0,1,4096,12,12,PigLatin:Q5.pig,['tmp1918871893'],default,4800,1,8192,1,1,42765,1570062442340,SUCCEEDED,1570062437540,12,1,['HASH_JOIN'],False,ubuntu
19722741,40400907,0,0,0,12841037,283422,0,7,2,48503120.0,0.0,0.0,256.0,0.0,17306,431,2724,22676,10,61344157,,0,0,1570062532800,job_1569357382192_0409,"['tpch_2G_customer', 'tmp1918871893']",1,0,1,4096,3,3,PigLatin:Q5.pig,['tmp1123315423'],default,8100,1,8192,1,1,36005,1570062496795,SUCCEEDED,1570062488695,3,1,['HASH_JOIN'],False,ubuntu
127,489715,0,0,0,283825,106,0,5,2,,,,,,3888,28,397,2815,40,283825,,0,0,1570062556997,job_1569357382192_0410,['tmp1123315423'],0,0,1,4096,1,1,PigLatin:Q5.pig,['tmp1829452695'],default,5258,1,8192,1,1,12427,1570062544570,SUCCEEDED,1570062539312,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
166,477057,0,0,0,509,64,0,5,2,,,,,,2951,29,642,2711,40,509,,0,0,1570062580693,job_1569357382192_0411,['tmp1829452695'],0,0,1,4096,1,1,PigLatin:Q5.pig,['tmp-2002077246'],default,8797,1,8192,1,1,11590,1570062569103,SUCCEEDED,1570062560306,1,1,['SAMPLER'],False,ubuntu
127,472157,0,0,0,509,140,0,5,2,,,,,,3194,27,405,2699,40,509,,0,0,1570062604324,job_1569357382192_0412,['tmp1829452695'],0,0,1,4096,1,1,PigLatin:Q5.pig,[],default,7184,1,8192,1,1,11288,1570062593036,SUCCEEDED,1570062585852,1,1,['ORDER_BY'],False,ubuntu
1098,12975617,0,0,0,32444,21,0,55,2,1520346495.0,0.0,0.0,256.0,0.0,7054,37,410,83898,10,1520378939,,0,0,1570062730184,job_1569357382192_0413,['tpch_2G_lineitem'],0,0,1,4096,52,52,PigLatin:Q6.pig,[],default,4750,1,8192,1,1,108547,1570062621637,SUCCEEDED,1570062616887,52,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
0,230718,0,0,0,363,35,0,4,2,2199.0,0.0,0.0,1.0,0.0,4232,0,0,0,10,2562,,0,0,1570062759766,job_1569357382192_0414,['tpch_2G_nation'],0,0,1,4096,1,1,PigLatin:Q7.pig,['tmp1821247176'],default,4968,1,8192,0,0,6556,1570062753210,SUCCEEDED,1570062748242,1,0,['MAP_ONLY'],False,ubuntu
0,230762,0,0,0,363,35,0,4,2,2199.0,0.0,0.0,1.0,0.0,4148,0,0,0,10,2562,,0,0,1570062778006,job_1569357382192_0415,['tpch_2G_nation'],0,0,1,4096,1,1,PigLatin:Q7.pig,['tmp2131180513'],default,22531,1,8192,0,0,6507,1570062771499,SUCCEEDED,1570062748968,1,0,['MAP_ONLY'],False,ubuntu
185924040,384902274,0,0,0,49282,13431331,0,56,2,1523153297.0,0.0,0.0,512.0,0.0,8419,2484,15185,125035,10,1523202579,,0,0,1570062960410,job_1569357382192_0416,"['tpch_2G_supplier', ' tpch_2G_lineitem']",1,0,1,4096,53,53,PigLatin:Q7.pig,['tmp1087206185'],default,5313,1,8192,1,1,168969,1570062791441,SUCCEEDED,1570062786128,53,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
60576250,124513788,0,0,0,36018,3773029,0,16,2,391263610.0,0.0,0.0,512.0,0.0,12795,1698,3486,23810,10,391299628,,0,0,1570063021630,job_1569357382192_0417,"['tpch_2G_orders', ' tpch_2G_customer']",0,0,1,4096,13,13,PigLatin:Q7.pig,['tmp-1380606206'],default,185164,1,8192,1,1,49216,1570062972414,SUCCEEDED,1570062787250,13,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
21890701,44506819,0,0,0,17205163,423038,0,7,2,,,,,,4715,430,2675,2655,40,17205163,,0,0,1570063048604,job_1569357382192_0418,"['tmp-1380606206', 'tmp1087206185']",0,0,1,4096,2,2,PigLatin:Q7.pig,['tmp787632461'],default,5149,1,8192,1,1,14918,1570063033686,SUCCEEDED,1570063028537,2,1,['HASH_JOIN'],False,ubuntu
182,491139,0,0,0,423438,154,0,5,2,,,,,,4009,26,446,2580,40,423438,,0,0,1570063072607,job_1569357382192_0419,['tmp787632461'],0,0,1,4096,1,1,PigLatin:Q7.pig,['tmp-1644222514'],default,6251,1,8192,1,1,12244,1570063060363,SUCCEEDED,1570063054112,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
274,478591,0,0,0,556,81,0,5,2,,,,,,3314,30,405,2664,40,556,,0,0,1570063095469,job_1569357382192_0420,['tmp-1644222514'],0,0,1,4096,1,1,PigLatin:Q7.pig,['tmp131877256'],default,9522,1,8192,1,1,11259,1570063084210,SUCCEEDED,1570063074688,1,1,['SAMPLER'],False,ubuntu
178,473239,0,0,0,556,163,0,5,2,,,,,,3022,29,377,2609,40,556,,0,0,1570063118640,job_1569357382192_0421,['tmp-1644222514'],0,0,1,4096,1,1,PigLatin:Q7.pig,[],default,7236,1,8192,1,1,11173,1570063107467,SUCCEEDED,1570063100231,1,1,['ORDER_BY'],False,ubuntu
0,231571,0,0,0,363,12,0,4,2,384.0,0.0,0.0,1.0,0.0,4032,0,0,0,10,747,,0,0,1570063151310,job_1569357382192_0422,['tpch_2G_region'],0,0,1,4096,1,1,PigLatin:Q8.pig,['tmp-189952451'],default,5478,1,8192,0,0,6336,1570063144974,SUCCEEDED,1570063139496,1,0,['MAP_ONLY'],False,ubuntu
383835915,780905302,0,0,0,47540,1540004,0,57,2,1568470812.0,0.0,0.0,512.0,0.0,9008,8261,13189,102927,10,1568518352,,0,0,1570063320169,job_1569357382192_0423,"['tpch_2G_part', ' tpch_2G_lineitem']",0,0,1,4096,54,54,PigLatin:Q8.pig,['tmp-765182537'],default,22723,1,8192,1,1,156636,1570063163533,SUCCEEDED,1570063140810,54,1,['HASH_JOIN'],False,ubuntu
0,231992,0,0,0,363,710,0,6,4,2199.0,0.0,0.0,1.0,0.0,4551,0,0,0,10,2562,,0,0,1570063338555,job_1569357382192_0424,['tpch_2G_nation'],0,0,1,4096,1,1,PigLatin:Q8.pig,"['tmp438070070', 'tmp-1439004168']",default,190008,1,8192,0,0,6887,1570063331668,SUCCEEDED,1570063141660,1,0,"['MULTI_QUERY', 'MAP_ONLY']",False,ubuntu
2973119,6665898,0,0,0,1557245,2150229,0,6,2,2806802.0,0.0,0.0,256.0,0.0,22316,136,1183,33951,10,4364047,,0,0,1570063394697,job_1569357382192_0425,"['tpch_2G_supplier', 'tmp-765182537']",1,0,1,4096,2,2,PigLatin:Q8.pig,['tmp1221283558'],default,6271,1,8192,1,1,44431,1570063350266,SUCCEEDED,1570063343995,2,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
56,232556,0,0,0,779,24,0,5,2,,,,,,3337,0,0,0,40,779,,0,0,1570063412387,job_1569357382192_0426,['tmp-1439004168'],0,0,1,4096,1,1,PigLatin:Q8.pig,['tmp612600902'],default,62509,1,8192,0,0,5714,1570063406673,SUCCEEDED,1570063344164,1,0,"['REPLICATED_JOIN', 'MAP_ONLY']",False,ubuntu
0,228914,0,0,0,426,24,0,5,2,,,,,,2999,0,0,0,40,426,,0,0,1570063429282,job_1569357382192_0427,['tmp612600902'],0,0,1,4096,1,1,PigLatin:Q8.pig,['tmp1988016003'],default,9060,1,8192,0,0,5287,1570063423995,SUCCEEDED,1570063414935,1,0,['MAP_ONLY'],False,ubuntu
30968957,65319024,0,0,0,36018,3460482,0,16,2,391263610.0,0.0,0.0,512.0,0.0,12694,745,2688,24755,10,391299628,,0,0,1570063488985,job_1569357382192_0428,"['tpch_2G_customer', ' tpch_2G_orders']",1,0,1,4096,13,13,PigLatin:Q8.pig,['tmp456282974'],default,5038,1,8192,1,1,47409,1570063441576,SUCCEEDED,1570063436538,13,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
7982572,16685064,0,0,0,5611516,133036,0,7,2,,,,,,4216,244,1543,2929,40,5611516,,0,0,1570063514559,job_1569357382192_0429,"['tmp456282974', 'tmp1221283558']",0,0,1,4096,2,2,PigLatin:Q8.pig,['tmp-1870648729'],default,8534,1,8192,1,1,13869,1570063500690,SUCCEEDED,1570063492156,2,1,['HASH_JOIN'],False,ubuntu
70,493453,0,0,0,133440,44,0,5,2,,,,,,3486,27,410,2780,40,133440,,0,0,1570063537990,job_1569357382192_0430,['tmp-1870648729'],0,0,1,4096,1,1,PigLatin:Q8.pig,['tmp-285632771'],default,8904,1,8192,1,1,11380,1570063526610,SUCCEEDED,1570063517706,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
62,478961,0,0,0,447,62,0,5,2,,,,,,2974,30,396,2872,40,447,,0,0,1570063561074,job_1569357382192_0431,['tmp-285632771'],0,0,1,4096,1,1,PigLatin:Q8.pig,['tmp1277348346'],default,6377,1,8192,1,1,11464,1570063549610,SUCCEEDED,1570063543233,1,1,['SAMPLER'],False,ubuntu
48,474055,0,0,0,447,50,0,5,2,,,,,,3084,28,373,2918,40,447,,0,0,1570063584745,job_1569357382192_0432,['tmp-285632771'],0,0,1,4096,1,1,PigLatin:Q8.pig,[],default,9489,1,8192,1,1,11497,1570063573248,SUCCEEDED,1570063563759,1,1,['ORDER_BY'],False,ubuntu
0,230095,0,0,0,363,335,0,4,2,2199.0,0.0,0.0,1.0,0.0,4122,0,0,0,10,2562,,0,0,1570063620212,job_1569357382192_0433,['tpch_2G_nation'],0,0,1,4096,1,1,PigLatin:Q9.pig,['tmp-812097038'],default,5108,1,8192,0,0,6472,1570063613740,SUCCEEDED,1570063608632,1,0,['MAP_ONLY'],False,ubuntu
600104973,1213446278,0,0,0,47540,28583336,0,57,2,1568470812.0,0.0,0.0,512.0,0.0,9052,9148,39018,102906,10,1568518352,,0,0,1570063814233,job_1569357382192_0434,"['tpch_2G_lineitem', ' tpch_2G_part']",0,0,1,4096,54,54,PigLatin:Q9.pig,['tmp115207650'],default,21455,1,8192,1,1,182347,1570063631886,SUCCEEDED,1570063610431,54,1,['HASH_JOIN'],False,ubuntu
36613016,73945257,0,0,0,28600574,35649177,0,6,2,2806802.0,0.0,0.0,256.0,0.0,28595,470,3882,40793,10,31407376,,0,0,1570063883680,job_1569357382192_0435,"['tpch_2G_supplier', 'tmp115207650']",1,0,1,4096,2,2,PigLatin:Q9.pig,['tmp-13362218'],default,9684,1,8192,1,1,57326,1570063826354,SUCCEEDED,1570063816670,2,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
80077867,162547447,0,0,0,35668557,36468322,0,13,2,237578674.0,0.0,0.0,256.0,0.0,12883,1408,9981,6807,10,273247231,,0,0,1570063932117,job_1569357382192_0436,"['tpch_2G_partsupp', 'tmp-13362218']",0,0,1,4096,9,9,PigLatin:Q9.pig,['tmp-1786177363'],default,7917,1,8192,1,1,36402,1570063895715,SUCCEEDED,1570063887798,9,1,['HASH_JOIN'],False,ubuntu
126563073,256254375,0,0,0,36487598,18969503,0,16,2,342760490.0,0.0,0.0,256.0,0.0,11120,1995,14069,12828,10,379248088,,0,0,1570063991116,job_1569357382192_0437,"['tmp-1786177363', ' tpch_2G_orders']",0,0,1,4096,12,12,PigLatin:Q9.pig,['tmp-1812142179'],default,5025,1,8192,1,1,47163,1570063943953,SUCCEEDED,1570063938928,12,1,['HASH_JOIN'],False,ubuntu
6145,502727,0,0,0,18969905,4769,0,5,2,,,,,,7825,29,438,2766,40,18969905,,0,0,1570064019567,job_1569357382192_0438,['tmp-1812142179'],0,0,1,4096,1,1,PigLatin:Q9.pig,['tmp-1050527510'],default,8536,1,8192,1,1,16405,1570064003162,SUCCEEDED,1570063994626,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
4900,487633,0,0,0,5171,72,0,5,2,,,,,,3018,32,394,2803,40,5171,,0,0,1570064042853,job_1569357382192_0439,['tmp-1050527510'],0,0,1,4096,1,1,PigLatin:Q9.pig,['tmp-1189651894'],default,6169,1,8192,1,1,11374,1570064031479,SUCCEEDED,1570064025310,1,1,['SAMPLER'],False,ubuntu
5970,484801,0,0,0,5171,5824,0,5,2,,,,,,3160,33,389,2881,40,5171,,0,0,1570064066462,job_1569357382192_0440,['tmp-1050527510'],0,0,1,4096,1,1,PigLatin:Q9.pig,[],default,9002,1,8192,1,1,11486,1570064054976,SUCCEEDED,1570064045974,1,1,['ORDER_BY'],False,ubuntu
53083913,109535840,0,0,0,36018,18902500,0,16,2,391263610.0,0.0,0.0,512.0,0.0,13651,485,2938,29029,10,391299628,,0,0,1570064148305,job_1569357382192_0441,"['tpch_2G_customer', ' tpch_2G_orders']",2,0,1,4096,13,13,PigLatin:Q10.pig,['tmp804889945'],default,5036,1,8192,1,1,52684,1570064095621,SUCCEEDED,1570064090585,13,1,['HASH_JOIN'],False,ubuntu
19841724,40399427,0,0,0,18903264,19841625,0,6,2,2199.0,0.0,0.0,1.0,0.0,4328,214,2835,2729,10,18905463,,0,0,1570064175336,job_1569357382192_0442,"['tpch_2G_nation', 'tmp804889945']",0,0,1,4096,2,2,PigLatin:Q10.pig,['tmp-473573541'],default,8426,1,8192,1,1,14944,1570064160392,SUCCEEDED,1570064151966,2,1,['HASH_JOIN'],False,ubuntu
118646113,250287032,0,0,0,19874471,40722707,0,57,2,1520346495.0,0.0,0.0,256.0,0.0,7697,1580,10557,93914,10,1540220966,,0,0,1570064317248,job_1569357382192_0443,"['tmp-473573541', ' tpch_2G_lineitem']",0,0,1,4096,53,53,PigLatin:Q10.pig,['tmp1197791493'],default,8886,1,8192,1,1,130281,1570064186967,SUCCEEDED,1570064178081,53,1,['HASH_JOIN'],False,ubuntu
14104110,28700805,0,0,0,40723109,13487764,0,5,2,,,,,,6892,150,1744,3404,40,40723109,,0,0,1570064346446,job_1569357382192_0444,['tmp1197791493'],0,0,1,4096,1,1,PigLatin:Q10.pig,['tmp192050274'],default,5079,1,8192,1,1,17482,1570064328964,SUCCEEDED,1570064323885,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
3206,482925,0,0,0,13488165,64,0,5,2,,,,,,3367,30,415,2756,40,13488165,,0,0,1570064369834,job_1569357382192_0445,['tmp192050274'],0,0,1,4096,1,1,PigLatin:Q10.pig,['tmp1082757749'],default,8986,1,8192,1,1,11364,1570064358470,SUCCEEDED,1570064349484,1,1,['SAMPLER'],False,ubuntu
3535,491099,0,0,0,13488165,3430,0,5,2,,,,,,4372,27,376,2766,40,13488165,,0,0,1570064394163,job_1569357382192_0446,['tmp192050274'],0,0,1,4096,1,1,PigLatin:Q10.pig,['tmp2147161025'],default,6772,1,8192,1,1,12331,1570064381832,SUCCEEDED,1570064375060,1,1,"['ORDER_BY', 'COMBINER']",False,ubuntu
3535,478001,0,0,0,3832,3343,0,5,2,,,,,,3138,28,360,2669,40,3832,,0,0,1570064417372,job_1569357382192_0447,['tmp2147161025'],0,0,1,4096,1,1,PigLatin:Q10.pig,[],default,5338,1,8192,1,1,11222,1570064406150,SUCCEEDED,1570064400812,1,1,['UDF'],False,ubuntu
279889,1273447,0,0,0,17201,3230,0,5,2,2809001.0,0.0,0.0,257.0,0.0,36871,61,451,62904,10,2826202,,0,0,1570064513644,job_1569357382192_0448,"['tpch_2G_nation', ' tpch_2G_supplier']",1,0,1,4096,2,2,PigLatin:Q11.pig,['tmp541879156'],default,5267,1,8192,1,1,73595,1570064440049,SUCCEEDED,1570064434782,2,1,['HASH_JOIN'],False,ubuntu
50929011,104241725,0,0,0,22611,959047,0,13,2,237578674.0,0.0,0.0,256.0,0.0,10926,930,2940,20731,10,237601285,,0,0,1570064557911,job_1569357382192_0449,"['tmp541879156', ' tpch_2G_partsupp']",0,0,1,4096,9,9,PigLatin:Q11.pig,['tmp1487964777'],default,8954,1,8192,1,1,32759,1570064525152,SUCCEEDED,1570064516198,9,1,['HASH_JOIN'],False,ubuntu
27,488849,0,0,0,959449,20,0,5,2,,,,,,4007,27,415,2907,40,959449,,0,0,1570064582182,job_1569357382192_0450,['tmp1487964777'],0,0,1,4096,1,1,PigLatin:Q11.pig,['tmp-637069595'],default,7820,1,8192,1,1,12521,1570064569661,SUCCEEDED,1570064561841,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
1513731,3520221,0,0,0,959479,160,0,8,2,,,,,,4802,96,1186,2801,40,959479,,0,0,1570064608390,job_1569357382192_0451,['tmp1487964777'],0,0,1,4096,1,1,PigLatin:Q11.pig,['tmp-949850088'],default,6217,1,8192,1,1,14244,1570064594146,SUCCEEDED,1570064587929,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
326,476063,0,0,0,562,64,0,5,2,,,,,,3026,31,414,2854,40,562,,0,0,1570064632040,job_1569357382192_0452,['tmp-949850088'],0,0,1,4096,1,1,PigLatin:Q11.pig,['tmp2130691666'],default,6922,1,8192,1,1,11588,1570064620452,SUCCEEDED,1570064613530,1,1,['SAMPLER'],False,ubuntu
206,471015,0,0,0,562,221,0,5,2,,,,,,3156,27,629,2902,40,562,,0,0,1570064655671,job_1569357382192_0453,['tmp-949850088'],0,0,1,4096,1,1,PigLatin:Q11.pig,[],default,9832,1,8192,1,1,11735,1570064643936,SUCCEEDED,1570064634104,1,1,['ORDER_BY'],False,ubuntu
80567453,176433580,0,0,0,51318,1209391,0,66,2,1863106985.0,0.0,0.0,512.0,0.0,8258,1513,9741,105831,10,1863158303,,0,0,1570064827680,job_1569357382192_0454,"['tpch_2G_orders', ' tpch_2G_lineitem']",0,0,1,4096,63,63,PigLatin:Q12.pig,['tmp-1831748188'],default,4944,1,8192,1,1,151371,1570064676309,SUCCEEDED,1570064671365,63,1,['HASH_JOIN'],False,ubuntu
1451311,3379907,0,0,0,1209794,38,0,5,2,,,,,,3680,90,1012,2580,40,1209794,,0,0,1570064851541,job_1569357382192_0455,['tmp-1831748188'],0,0,1,4096,1,1,PigLatin:Q12.pig,['tmp-2022798277'],default,7223,1,8192,1,1,11848,1570064839693,SUCCEEDED,1570064832470,1,1,['GROUP_BY'],False,ubuntu
62,475009,0,0,0,441,62,0,5,2,,,,,,3267,30,450,2748,40,441,,0,0,1570064875186,job_1569357382192_0456,['tmp-2022798277'],0,0,1,4096,1,1,PigLatin:Q12.pig,['tmp-1200467455'],default,5319,1,8192,1,1,11367,1570064863819,SUCCEEDED,1570064858500,1,1,['SAMPLER'],False,ubuntu
42,470131,0,0,0,441,34,0,5,2,,,,,,3000,26,462,2901,40,441,,0,0,1570064898829,job_1569357382192_0457,['tmp-2022798277'],0,0,1,4096,1,1,PigLatin:Q12.pig,[],default,7834,1,8192,1,1,11577,1570064887252,SUCCEEDED,1570064879418,1,1,['ORDER_BY'],False,ubuntu
63836940,131031814,0,0,0,36018,2245461,0,16,2,391263610.0,0.0,0.0,512.0,0.0,14251,1689,5853,27810,10,391299628,,0,0,1570064976557,job_1569357382192_0458,"['tpch_2G_customer', ' tpch_2G_orders']",1,0,1,4096,13,13,PigLatin:Q13.pig,['tmp-302363849'],default,5434,1,8192,1,1,54584,1570064921973,SUCCEEDED,1570064916539,13,1,['COGROUP'],False,ubuntu
778,488393,0,0,0,2245861,247,0,5,2,,,,,,5090,26,469,2588,40,2245861,,0,0,1570065001372,job_1569357382192_0459,['tmp-302363849'],0,0,1,4096,1,1,PigLatin:Q13.pig,['tmp-632692607'],default,5590,1,8192,1,1,13245,1570064988127,SUCCEEDED,1570064982537,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
1013,477021,0,0,0,647,58,0,5,2,,,,,,3107,29,665,2883,40,647,,0,0,1570065025496,job_1569357382192_0460,['tmp-632692607'],0,0,1,4096,1,1,PigLatin:Q13.pig,['tmp-1316817075'],default,5501,1,8192,1,1,11753,1570065013743,SUCCEEDED,1570065008242,1,1,['SAMPLER'],False,ubuntu
530,471005,0,0,0,647,300,0,5,2,,,,,,2991,31,627,2868,40,647,,0,0,1570065049226,job_1569357382192_0461,['tmp-632692607'],0,0,1,4096,1,1,PigLatin:Q13.pig,[],default,8707,1,8192,1,1,11710,1570065037516,SUCCEEDED,1570065028809,1,1,['ORDER_BY'],False,ubuntu
60147012,133351111,0,0,0,47540,22142495,0,57,2,1568470812.0,0.0,0.0,512.0,0.0,8321,570,3951,102234,10,1568518352,,0,0,1570065206725,job_1569357382192_0462,"['tpch_2G_part', ' tpch_2G_lineitem']",1,0,1,4096,54,54,PigLatin:Q14.pig,['tmp2004029111'],default,4801,1,8192,1,1,134979,1570065071746,SUCCEEDED,1570065066945,54,1,['HASH_JOIN'],False,ubuntu
48,499185,0,0,0,22142898,60,0,9,6,,,,,,5261,26,514,2626,40,22142898,,0,0,1570065232419,job_1569357382192_0463,['tmp2004029111'],0,0,1,4096,1,1,PigLatin:Q14.pig,"['tmp-2122170669', 'tmp-1333253416', 'tmp2015048318']",default,5973,1,8192,1,1,13406,1570065219013,SUCCEEDED,1570065213040,1,1,"['MULTI_QUERY', 'COMBINER']",False,ubuntu
0,229918,0,0,0,483,19,0,11,2,,,,,,3293,0,0,0,40,483,,0,0,1570065250136,job_1569357382192_0464,['tmp2015048318'],0,0,1,4096,1,1,PigLatin:Q14.pig,[],default,5824,1,8192,0,0,5667,1570065244469,SUCCEEDED,1570065238645,1,0,['MAP_ONLY'],False,ubuntu
9143006,31329658,0,0,0,32444,261172,0,55,2,1520346495.0,0.0,0.0,256.0,0.0,8282,310,1357,98807,10,1520378939,,0,0,1570065395004,job_1569357382192_0465,['tpch_2G_lineitem'],0,0,1,4096,52,52,PigLatin:Q15.pig,['tmp164483325'],default,4711,1,8192,1,1,124680,1570065270324,SUCCEEDED,1570065265613,52,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
27,488739,0,0,0,261574,20,0,5,2,,,,,,4029,25,394,2732,40,261574,,0,0,1570065419147,job_1569357382192_0466,['tmp164483325'],0,0,1,4096,1,1,PigLatin:Q15.pig,['tmp909503654'],default,5223,1,8192,1,1,12319,1570065406828,SUCCEEDED,1570065401605,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
1639081,3995704,0,0,0,278442,88,0,9,2,2806802.0,0.0,0.0,256.0,0.0,28591,72,638,48755,10,3085244,,0,0,1570065488836,job_1569357382192_0467,"['tmp164483325', ' tpch_2G_supplier']",1,0,1,4096,2,2,PigLatin:Q15.pig,['tmp-1123558545'],default,6421,1,8192,1,1,57691,1570065431145,SUCCEEDED,1570065424724,2,1,['HASH_JOIN'],False,ubuntu
26,475425,0,0,0,492,58,0,5,2,,,,,,3156,31,396,2941,40,492,,0,0,1570065512298,job_1569357382192_0468,['tmp-1123558545'],0,0,1,4096,1,1,PigLatin:Q15.pig,['tmp-1034710389'],default,5376,1,8192,1,1,11534,1570065500764,SUCCEEDED,1570065495388,1,1,['SAMPLER'],False,ubuntu
95,470993,0,0,0,492,83,0,5,2,,,,,,2940,26,381,3227,40,492,,0,0,1570065535868,job_1569357382192_0469,['tmp-1123558545'],0,0,1,4096,1,1,PigLatin:Q15.pig,[],default,7819,1,8192,1,1,11788,1570065524080,SUCCEEDED,1570065516261,1,1,['ORDER_BY'],False,ubuntu
35755855,73891153,0,0,0,35818,24375732,0,12,2,240385476.0,0.0,0.0,512.0,0.0,15094,828,4538,42749,10,240421294,,0,0,1570065626432,job_1569357382192_0470,"['tpch_2G_partsupp', ' tpch_2G_supplier']",1,0,1,4096,9,9,PigLatin:Q16.pig,['tmp1902089633'],default,5026,1,8192,1,1,66383,1570065560049,SUCCEEDED,1570065555023,9,1,['HASH_JOIN'],False,ubuntu
38534863,78016163,0,0,0,24391230,14103416,0,7,2,48124317.0,0.0,0.0,256.0,0.0,22175,842,3549,26712,10,72515547,,0,0,1570065685281,job_1569357382192_0471,"['tmp1902089633', ' tpch_2G_part']",1,0,1,4096,3,3,PigLatin:Q16.pig,['tmp-702147265'],default,5806,1,8192,1,1,46311,1570065638970,SUCCEEDED,1570065633164,3,1,['HASH_JOIN'],False,ubuntu
2931174,6351621,0,0,0,14103818,973392,0,5,2,,,,,,6347,77,1559,2713,40,14103818,,0,0,1570065712498,job_1569357382192_0472,['tmp-702147265'],0,0,1,4096,1,1,PigLatin:Q16.pig,['tmp1792374482'],default,8073,1,8192,1,1,15547,1570065696951,SUCCEEDED,1570065688878,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
9172,495051,0,0,0,973794,97,0,5,2,,,,,,3150,31,761,2723,40,973794,,0,0,1570065736059,job_1569357382192_0473,['tmp1792374482'],0,0,1,4096,1,1,PigLatin:Q16.pig,['tmp-1255655997'],default,9494,1,8192,1,1,11669,1570065724390,SUCCEEDED,1570065714896,1,1,['SAMPLER'],False,ubuntu
1140959,2753139,0,0,0,973794,879978,0,5,2,,,,,,3938,69,679,2742,40,973794,,0,0,1570065760824,job_1569357382192_0474,['tmp1792374482'],0,0,1,4096,1,1,PigLatin:Q16.pig,[],default,7629,1,8192,1,1,12657,1570065748167,SUCCEEDED,1570065740538,1,1,['ORDER_BY'],False,ubuntu
395939814,805249606,0,0,0,47540,11000,0,57,2,1568470812.0,0.0,0.0,512.0,0.0,8631,9081,18903,100128,10,1568518352,,0,0,1570065943836,job_1569357382192_0475,"['tpch_2G_lineitem', ' tpch_2G_part']",0,0,1,4096,54,54,PigLatin:Q17.pig,['tmp1212126576'],default,5139,1,8192,1,1,159382,1570065784454,SUCCEEDED,1570065779315,54,1,['COGROUP'],False,ubuntu
