job_id,n_maps,Reduces,MaxMapTime,MinMapTime,AvgMapTime,MedianMapTime,MaxReduceTime,MinReduceTime,AvgReduceTime,MedianReducetime,Alias,Type,Outputs,Inputs,DagId,runtime,queuetime,maptime,name
job_1569357382192_0475,54,1,34,5,8,7,128,128,128,128,COG|COG1|COG2|COG3|lineitem|part,COGROUP,['hdfs://kariz-1:9000/tmp/temp254305294/tmp1212126576'],"['s3a://data/tpch-2G/lineitem', 's3a://data/tpch-2G/part']",1f69c1a9-3dd5-45d6-a094-55099d0ba823,159,5,8,PigLatin:Q17.pig
job_1569357382192_0476,1,1,3,3,3,3,3,3,3,3,G1|result,GROUP_BY|COMBINER,['/tpch/q6_2g_1rep_s3/Q17out'],['hdfs://kariz-1:9000/tmp/temp254305294/tmp1212126576'],1f69c1a9-3dd5-45d6-a094-55099d0ba823,11,5,3,PigLatin:Q17.pig
job_1569357382192_0477,63,1,15,5,9,8,159,159,159,159,COG|lineitem|lineitem_orders|orders,COGROUP,['hdfs://kariz-1:9000/tmp/temp866578805/tmp-1125856846'],"['s3a://data/tpch-2G/lineitem', 's3a://data/tpch-2G/orders']",503ca4c3-6ab0-4c56-a657-fdea3dfac59c,195,4,9,PigLatin:Q18.pig
job_1569357382192_0478,3,1,39,3,21,20,37,37,37,37,customer|lineitem_orders_customer,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp866578805/tmp-901212223'],"['hdfs://kariz-1:9000/tmp/temp866578805/tmp-1125856846', 's3a://data/tpch-2G/customer']",503ca4c3-6ab0-4c56-a657-fdea3dfac59c,45,5,21,PigLatin:Q18.pig
job_1569357382192_0479,1,1,3,3,3,3,3,3,3,3,lineitem_orders_customer_group|result,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp866578805/tmp-995983751'],['hdfs://kariz-1:9000/tmp/temp866578805/tmp-901212223'],503ca4c3-6ab0-4c56-a657-fdea3dfac59c,11,6,3,PigLatin:Q18.pig
job_1569357382192_0480,1,1,3,3,3,3,3,3,3,3,out,SAMPLER,['hdfs://kariz-1:9000/tmp/temp866578805/tmp1622125946'],['hdfs://kariz-1:9000/tmp/temp866578805/tmp-995983751'],503ca4c3-6ab0-4c56-a657-fdea3dfac59c,11,9,3,PigLatin:Q18.pig
job_1569357382192_0481,1,1,3,3,3,3,3,3,3,3,out,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q18out'],['hdfs://kariz-1:9000/tmp/temp866578805/tmp-995983751'],503ca4c3-6ab0-4c56-a657-fdea3dfac59c,11,7,3,PigLatin:Q18.pig
job_1569357382192_0482,54,1,32,5,9,8,184,184,184,184,fltResult|lineitem|lpart|part|volume,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1869198081/tmp140381977'],"['s3a://data/tpch-2G/lineitem', 's3a://data/tpch-2G/part']",0be0113d-9072-40bf-bd9b-ca3c7e65243c,213,4,9,PigLatin:Q19.pig
job_1569357382192_0483,1,1,3,3,3,3,3,3,3,3,grpResult|revenue,GROUP_BY|COMBINER,['/tpch/q6_2g_1rep_s3/Q19out'],['hdfs://kariz-1:9000/tmp/temp-1869198081/tmp140381977'],0be0113d-9072-40bf-bd9b-ca3c7e65243c,11,8,3,PigLatin:Q19.pig
job_1569357382192_0484,52,1,8,5,8,8,101,101,101,101,lineitem|lineitem1|lineitem2|lineitem3|lineitem4,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-149696451/tmp-1107894'],['s3a://data/tpch-2G/lineitem'],3702b64b-4737-4a14-870b-3790adcef5cd,127,5,8,PigLatin:Q20.pig
job_1569357382192_0485,2,1,42,4,23,23,37,37,37,37,nation|nation1|s_n|supplier,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-149696451/tmp-983289552'],"['s3a://data/tpch-2G/nation', 's3a://data/tpch-2G/supplier']",3702b64b-4737-4a14-870b-3790adcef5cd,46,143,23,PigLatin:Q20.pig
job_1569357382192_0486,2,1,31,16,23,23,13,13,13,13,part|part2|part3,DISTINCT,['hdfs://kariz-1:9000/tmp/temp-149696451/tmp-1667838013'],['s3a://data/tpch-2G/part'],3702b64b-4737-4a14-870b-3790adcef5cd,34,201,23,PigLatin:Q20.pig
job_1569357382192_0487,9,1,16,3,12,14,28,28,28,28,partsupp|partsupp1|ps_p,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-149696451/tmp2009260471'],"['hdfs://kariz-1:9000/tmp/temp-149696451/tmp-1667838013', 's3a://data/tpch-2G/partsupp']",3702b64b-4737-4a14-870b-3790adcef5cd,36,5,12,PigLatin:Q20.pig
job_1569357382192_0488,2,1,7,3,5,5,8,8,8,8,l_ps_p|l_ps_p2|ps_suppkey_prj,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-149696451/tmp1237359293'],"['hdfs://kariz-1:9000/tmp/temp-149696451/tmp2009260471', 'hdfs://kariz-1:9000/tmp/temp-149696451/tmp-1107894']",3702b64b-4737-4a14-870b-3790adcef5cd,16,7,5,PigLatin:Q20.pig
job_1569357382192_0489,1,1,3,3,3,3,3,3,3,3,,DISTINCT,['hdfs://kariz-1:9000/tmp/temp-149696451/tmp1158555539'],['hdfs://kariz-1:9000/tmp/temp-149696451/tmp1237359293'],3702b64b-4737-4a14-870b-3790adcef5cd,11,5,3,PigLatin:Q20.pig
job_1569357382192_0490,2,1,3,3,3,3,3,3,3,3,res_prj|s_n_ps,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-149696451/tmp-1848211582'],"['hdfs://kariz-1:9000/tmp/temp-149696451/tmp1158555539', 'hdfs://kariz-1:9000/tmp/temp-149696451/tmp-983289552']",3702b64b-4737-4a14-870b-3790adcef5cd,11,8,3,PigLatin:Q20.pig
job_1569357382192_0491,1,1,3,3,3,3,3,3,3,3,res,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-149696451/tmp-114175369'],['hdfs://kariz-1:9000/tmp/temp-149696451/tmp-1848211582'],3702b64b-4737-4a14-870b-3790adcef5cd,11,6,3,PigLatin:Q20.pig
job_1569357382192_0492,1,1,3,3,3,3,3,3,3,3,res,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q20out'],['hdfs://kariz-1:9000/tmp/temp-149696451/tmp-1848211582'],3702b64b-4737-4a14-870b-3790adcef5cd,11,9,3,PigLatin:Q20.pig
job_1569357382192_0493,52,1,9,5,8,8,185,185,185,185,L2|fL2|gl|lineitem|t1,GROUP_BY|MULTI_QUERY,"['/tpch/q6_2g_1rep_s3/Q21_fL2_fL2', 'hdfs://kariz-1:9000/tmp/temp-825318550/tmp-1070026378']",['s3a://data/tpch-2G/lineitem'],3eab443e-e28e-41b0-83df-28c80e820b80,211,5,8,PigLatin:Q21.pig
job_1569357382192_0494,1,0,4,4,4,4,0,0,0,0,fn|nation,MAP_ONLY,['hdfs://kariz-1:9000/tmp/temp-825318550/tmp-1974357653'],['s3a://data/tpch-2G/nation'],3eab443e-e28e-41b0-83df-28c80e820b80,6,227,4,PigLatin:Q21.pig
job_1569357382192_0495,3,1,38,16,23,17,21,21,21,21,L3|fL2|fL3|fn_s|fn_s_L3|supplier,REPLICATED_JOIN|HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-825318550/tmp382762395'],"['s3a://data/tpch-2G/supplier', 'hdfs://kariz-1:9000/tmp/temp-825318550/tmp-1070026378']",3eab443e-e28e-41b0-83df-28c80e820b80,42,5,23,PigLatin:Q21.pig
job_1569357382192_0496,12,1,11,3,10,11,27,27,27,27,fn_s_L3_fo|fo|orders,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-825318550/tmp1313366096'],"['hdfs://kariz-1:9000/tmp/temp-825318550/tmp382762395', 's3a://data/tpch-2G/orders']",3eab443e-e28e-41b0-83df-28c80e820b80,36,8,10,PigLatin:Q21.pig
job_1569357382192_0497,1,1,3,3,3,3,3,3,3,3,gres|sres,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-825318550/tmp-504918682'],['hdfs://kariz-1:9000/tmp/temp-825318550/tmp1313366096'],3eab443e-e28e-41b0-83df-28c80e820b80,11,5,3,PigLatin:Q21.pig
job_1569357382192_0498,1,1,3,3,3,3,3,3,3,3,ores,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-825318550/tmp501833486'],['hdfs://kariz-1:9000/tmp/temp-825318550/tmp-504918682'],3eab443e-e28e-41b0-83df-28c80e820b80,11,8,3,PigLatin:Q21.pig
job_1569357382192_0499,1,1,3,3,3,3,3,3,3,3,ores,ORDER_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-825318550/tmp1002222393'],['hdfs://kariz-1:9000/tmp/temp-825318550/tmp-504918682'],3eab443e-e28e-41b0-83df-28c80e820b80,11,6,3,PigLatin:Q21.pig
job_1569357382192_0500,1,1,3,3,3,3,3,3,3,3,ores,UDF,['/tpch/q6_2g_1rep_s3/Q21out'],['hdfs://kariz-1:9000/tmp/temp-825318550/tmp1002222393'],3eab443e-e28e-41b0-83df-28c80e820b80,12,9,3,PigLatin:Q21.pig
job_1569357382192_0501,2,1,34,19,26,26,13,13,13,13,avg_customer_filter|customer|customer_filter|customer_filter_group,MULTI_QUERY|COMBINER,['hdfs://kariz-1:9000/tmp/temp965050253/tmp-162329077'],['s3a://data/tpch-2G/customer'],336c6b72-b6a6-40e0-8c26-61d49bca9f6e,37,5,26,PigLatin:Q22.pig
job_1569357382192_0502,12,1,12,5,10,11,27,27,27,27,customer|customer_orders_left|customer_rows|customer_sec_filter|customer_trd_filter|orders,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp965050253/tmp-653565074'],"['hdfs://kariz-1:9000/tmp/temp965050253/tmp-1280199937', 's3a://data/tpch-2G/orders']",336c6b72-b6a6-40e0-8c26-61d49bca9f6e,39,8,10,PigLatin:Q22.pig
job_1569357382192_0503,1,1,3,3,3,3,3,3,3,3,customer_result|customer_result_group,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp965050253/tmp-1031011828'],['hdfs://kariz-1:9000/tmp/temp965050253/tmp-653565074'],336c6b72-b6a6-40e0-8c26-61d49bca9f6e,11,8,3,PigLatin:Q22.pig
job_1569357382192_0504,1,1,3,3,3,3,3,3,3,3,customer_result_inorder,SAMPLER,['hdfs://kariz-1:9000/tmp/temp965050253/tmp-1525521074'],['hdfs://kariz-1:9000/tmp/temp965050253/tmp-1031011828'],336c6b72-b6a6-40e0-8c26-61d49bca9f6e,11,6,3,PigLatin:Q22.pig
job_1569357382192_0505,1,1,3,3,3,3,3,3,3,3,customer_result_inorder,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q22out'],['hdfs://kariz-1:9000/tmp/temp965050253/tmp-1031011828'],336c6b72-b6a6-40e0-8c26-61d49bca9f6e,11,8,3,PigLatin:Q22.pig
job_1569357382192_0506,52,1,12,6,11,11,112,112,112,112,LineItems|PriceSummary|StatusGroup|SubLine|SubLineItems,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp674276473/tmp468577086'],['s3a://data/tpch-2G/lineitem'],1d16e42f-ba04-4049-83f0-b61baa357c19,144,5,11,PigLatin:Q1.pig
job_1569357382192_0507,1,1,2,2,2,2,3,3,3,3,SortedSummary,SAMPLER,['hdfs://kariz-1:9000/tmp/temp674276473/tmp1968232983'],['hdfs://kariz-1:9000/tmp/temp674276473/tmp468577086'],1d16e42f-ba04-4049-83f0-b61baa357c19,11,5,2,PigLatin:Q1.pig
job_1569357382192_0508,1,1,3,3,3,3,3,3,3,3,SortedSummary,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q1out'],['hdfs://kariz-1:9000/tmp/temp674276473/tmp468577086'],1d16e42f-ba04-4049-83f0-b61baa357c19,11,9,3,PigLatin:Q1.pig
job_1569357382192_0509,2,1,4,4,4,4,3,3,3,3,FR_N|FRegion|Nation|Region,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1203470614/tmp-1045516473'],"['s3a://data/tpch-2G/region', 's3a://data/tpch-2G/nation']",418aad17-6a32-4c81-bac4-31a98353a4c7,12,5,4,PigLatin:Q2.pig
job_1569357382192_0510,2,1,49,3,26,26,44,44,44,44,FR_N_S|Supplier,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1203470614/tmp1144400215'],"['s3a://data/tpch-2G/supplier', 'hdfs://kariz-1:9000/tmp/temp1203470614/tmp-1045516473']",418aad17-6a32-4c81-bac4-31a98353a4c7,52,7,26,PigLatin:Q2.pig
job_1569357382192_0511,9,1,15,3,12,14,31,31,31,31,FR_N_S_PS|Partsupp,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1203470614/tmp-1125988067'],"['hdfs://kariz-1:9000/tmp/temp1203470614/tmp1144400215', 's3a://data/tpch-2G/partsupp']",418aad17-6a32-4c81-bac4-31a98353a4c7,40,4,12,PigLatin:Q2.pig
job_1569357382192_0512,3,1,53,11,28,21,43,43,43,43,FPart|FR_N_S_PS_FP|Part,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1203470614/tmp174949933'],"['hdfs://kariz-1:9000/tmp/temp1203470614/tmp-1125988067', 's3a://data/tpch-2G/part']",418aad17-6a32-4c81-bac4-31a98353a4c7,59,5,28,PigLatin:Q2.pig
job_1569357382192_0513,1,1,3,3,3,3,3,3,3,3,G1|Min|MinCost|RawResults,GROUP_BY,['hdfs://kariz-1:9000/tmp/temp1203470614/tmp-1936898375'],['hdfs://kariz-1:9000/tmp/temp1203470614/tmp174949933'],418aad17-6a32-4c81-bac4-31a98353a4c7,11,6,3,PigLatin:Q2.pig
job_1569357382192_0514,1,1,2,2,2,2,3,3,3,3,SortedMinimumCostSupplier,SAMPLER,['hdfs://kariz-1:9000/tmp/temp1203470614/tmp990397340'],['hdfs://kariz-1:9000/tmp/temp1203470614/tmp-1936898375'],418aad17-6a32-4c81-bac4-31a98353a4c7,11,8,2,PigLatin:Q2.pig
job_1569357382192_0515,1,1,3,3,3,3,3,3,3,3,SortedMinimumCostSupplier,ORDER_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1203470614/tmp903417102'],['hdfs://kariz-1:9000/tmp/temp1203470614/tmp-1936898375'],418aad17-6a32-4c81-bac4-31a98353a4c7,11,6,3,PigLatin:Q2.pig
job_1569357382192_0516,1,1,3,3,3,3,3,3,3,3,SortedMinimumCostSupplier,UDF,['/tpch/q6_2g_1rep_s3/Q2out'],['hdfs://kariz-1:9000/tmp/temp1203470614/tmp903417102'],418aad17-6a32-4c81-bac4-31a98353a4c7,11,9,3,PigLatin:Q2.pig
job_1569357382192_0517,13,1,40,7,15,12,32,32,32,32,customer|fcustomer|forders|o1|orders|selo1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp701988341/tmp-125748161'],"['s3a://data/tpch-2G/orders', 's3a://data/tpch-2G/customer']",3517678e-059a-444b-bec2-2edf74b3091e,54,5,15,PigLatin:Q3.pig
job_1569357382192_0518,53,1,9,4,8,8,119,119,119,119,flineitem|l1|lineitem|sell1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp701988341/tmp-215866231'],"['s3a://data/tpch-2G/lineitem', 'hdfs://kariz-1:9000/tmp/temp701988341/tmp-125748161']",3517678e-059a-444b-bec2-2edf74b3091e,142,5,8,PigLatin:Q3.pig
job_1569357382192_0519,1,1,4,4,4,4,3,3,3,3,grResult|sumResult,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp701988341/tmp-396727984'],['hdfs://kariz-1:9000/tmp/temp701988341/tmp-215866231'],3517678e-059a-444b-bec2-2edf74b3091e,12,8,4,PigLatin:Q3.pig
job_1569357382192_0520,1,1,3,3,3,3,3,3,3,3,sortResult,SAMPLER,['hdfs://kariz-1:9000/tmp/temp701988341/tmp721052098'],['hdfs://kariz-1:9000/tmp/temp701988341/tmp-396727984'],3517678e-059a-444b-bec2-2edf74b3091e,11,7,3,PigLatin:Q3.pig
job_1569357382192_0521,1,1,3,3,3,3,3,3,3,3,sortResult,ORDER_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp701988341/tmp-160869938'],['hdfs://kariz-1:9000/tmp/temp701988341/tmp-396727984'],3517678e-059a-444b-bec2-2edf74b3091e,12,8,3,PigLatin:Q3.pig
job_1569357382192_0522,1,1,3,3,3,3,3,3,3,3,sortResult,UDF,['/tpch/q6_2g_1rep_s3/Q3out'],['hdfs://kariz-1:9000/tmp/temp701988341/tmp-160869938'],3517678e-059a-444b-bec2-2edf74b3091e,11,7,3,PigLatin:Q3.pig
job_1569357382192_0523,63,1,10,5,8,7,131,131,131,131,COG1|CommitDateFilter|CommitDateFilter0|DateFilter|Fil1|LineItem|Orders|OrdersCount,COGROUP,['hdfs://kariz-1:9000/tmp/temp1432649178/tmp-481107473'],"['s3a://data/tpch-2G/lineitem', 's3a://data/tpch-2G/orders']",7c5965b4-96e4-4d8a-bdcb-ea81f5e4f559,164,5,8,PigLatin:Q4.pig
job_1569357382192_0524,1,1,4,4,4,4,3,3,3,3,PriorityChecking|PriorityGroup,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1432649178/tmp1974597326'],['hdfs://kariz-1:9000/tmp/temp1432649178/tmp-481107473'],7c5965b4-96e4-4d8a-bdcb-ea81f5e4f559,12,5,4,PigLatin:Q4.pig
job_1569357382192_0525,1,1,3,3,3,3,3,3,3,3,SortedPriorityChecking,SAMPLER,['hdfs://kariz-1:9000/tmp/temp1432649178/tmp931696500'],['hdfs://kariz-1:9000/tmp/temp1432649178/tmp1974597326'],7c5965b4-96e4-4d8a-bdcb-ea81f5e4f559,11,8,3,PigLatin:Q4.pig
job_1569357382192_0526,1,1,3,3,3,3,3,3,3,3,SortedPriorityChecking,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q4out'],['hdfs://kariz-1:9000/tmp/temp1432649178/tmp1974597326'],7c5965b4-96e4-4d8a-bdcb-ea81f5e4f559,12,5,3,PigLatin:Q4.pig
job_1569357382192_0527,2,1,4,4,4,4,3,3,3,3,fregion|n1|nation|region|seln1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp-241986193'],"['s3a://data/tpch-2G/nation', 's3a://data/tpch-2G/region']",4b916f93-ba18-4d20-afee-77375f285d0f,12,5,4,PigLatin:Q5.pig
job_1569357382192_0528,2,1,39,2,21,21,35,35,35,35,s1|sels1|supplier,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp-1726009747'],"['s3a://data/tpch-2G/supplier', 'hdfs://kariz-1:9000/tmp/temp-1719905762/tmp-241986193']",4b916f93-ba18-4d20-afee-77375f285d0f,43,8,21,PigLatin:Q5.pig
job_1569357382192_0529,53,1,10,3,8,8,125,125,125,125,l1|lineitem|sell1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp2010207046'],"['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp-1726009747', 's3a://data/tpch-2G/lineitem']",4b916f93-ba18-4d20-afee-77375f285d0f,148,6,8,PigLatin:Q5.pig
job_1569357382192_0530,12,1,16,6,10,10,29,29,29,29,forders|o1|orders|selo1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp1534726147'],"['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp2010207046', 's3a://data/tpch-2G/orders']",4b916f93-ba18-4d20-afee-77375f285d0f,46,5,10,PigLatin:Q5.pig
job_1569357382192_0531,3,1,30,5,17,17,26,26,26,26,c1|customer|selc1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp1854002595'],"['s3a://data/tpch-2G/customer', 'hdfs://kariz-1:9000/tmp/temp-1719905762/tmp1534726147']",4b916f93-ba18-4d20-afee-77375f285d0f,37,7,17,PigLatin:Q5.pig
job_1569357382192_0532,1,1,3,3,3,3,3,3,3,3,grResult|sumResult,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp275320663'],['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp1854002595'],4b916f93-ba18-4d20-afee-77375f285d0f,12,5,3,PigLatin:Q5.pig
job_1569357382192_0533,1,1,3,3,3,3,3,3,3,3,sortResult,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp-1824420122'],['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp275320663'],4b916f93-ba18-4d20-afee-77375f285d0f,11,8,3,PigLatin:Q5.pig
job_1569357382192_0534,1,1,3,3,3,3,3,3,3,3,sortResult,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q5out'],['hdfs://kariz-1:9000/tmp/temp-1719905762/tmp275320663'],4b916f93-ba18-4d20-afee-77375f285d0f,11,5,3,PigLatin:Q5.pig
job_1569357382192_0535,52,1,10,4,7,7,85,85,85,85,flineitem|grpResult|lineitem|saving|sumResult,GROUP_BY|COMBINER,['/tpch/q6_2g_1rep_s3/Q6out'],['s3a://data/tpch-2G/lineitem'],d2563b5a-85d6-41cf-b509-996255eb95c3,109,5,7,PigLatin:Q6.pig
job_1569357382192_0536,1,0,4,4,4,4,0,0,0,0,nation2|nation20,MAP_ONLY,['hdfs://kariz-1:9000/tmp/temp-1712081458/tmp1296509286'],['s3a://data/tpch-2G/nation'],cbe6fa7f-8dcf-4082-a87f-05e458e351b9,6,5,4,PigLatin:Q7.pig
job_1569357382192_0537,1,0,4,4,4,4,0,0,0,0,nation1|nation10,MAP_ONLY,['hdfs://kariz-1:9000/tmp/temp-1712081458/tmp116454192'],['s3a://data/tpch-2G/nation'],cbe6fa7f-8dcf-4082-a87f-05e458e351b9,6,23,4,PigLatin:Q7.pig
job_1569357382192_0538,53,1,42,5,8,7,133,133,133,133,lineitem|lineitem0|liteitem_supplier_nation1|supplier|supplier_nation1,REPLICATED_JOIN|HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1712081458/tmp-581579827'],"['s3a://data/tpch-2G/supplier', 's3a://data/tpch-2G/lineitem']",cbe6fa7f-8dcf-4082-a87f-05e458e351b9,160,5,8,PigLatin:Q7.pig
job_1569357382192_0539,13,1,29,6,12,11,31,31,31,31,customer|customer_nation2|orders|orders_customer_nation2,REPLICATED_JOIN|HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1712081458/tmp146221170'],"['s3a://data/tpch-2G/orders', 's3a://data/tpch-2G/customer']",cbe6fa7f-8dcf-4082-a87f-05e458e351b9,53,176,12,PigLatin:Q7.pig
job_1569357382192_0540,2,1,5,4,4,4,5,5,5,5,filtered_final_join|final_join|shipping,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1712081458/tmp-199828633'],"['hdfs://kariz-1:9000/tmp/temp-1712081458/tmp146221170', 'hdfs://kariz-1:9000/tmp/temp-1712081458/tmp-581579827']",cbe6fa7f-8dcf-4082-a87f-05e458e351b9,15,5,4,PigLatin:Q7.pig
job_1569357382192_0541,1,1,3,3,3,3,3,3,3,3,aggregated_shipping|grouped_shipping,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-1712081458/tmp1419163327'],['hdfs://kariz-1:9000/tmp/temp-1712081458/tmp-199828633'],cbe6fa7f-8dcf-4082-a87f-05e458e351b9,12,6,3,PigLatin:Q7.pig
job_1569357382192_0542,1,1,3,3,3,3,4,4,4,4,ordered_shipping,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-1712081458/tmp-1009930837'],['hdfs://kariz-1:9000/tmp/temp-1712081458/tmp1419163327'],cbe6fa7f-8dcf-4082-a87f-05e458e351b9,12,5,3,PigLatin:Q7.pig
job_1569357382192_0543,1,1,3,3,3,3,3,3,3,3,ordered_shipping,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q7out'],['hdfs://kariz-1:9000/tmp/temp-1712081458/tmp1419163327'],cbe6fa7f-8dcf-4082-a87f-05e458e351b9,11,9,3,PigLatin:Q7.pig
job_1569357382192_0544,1,0,4,4,4,4,0,0,0,0,fregion|region,MAP_ONLY,['hdfs://kariz-1:9000/tmp/temp895305830/tmp1564527439'],['s3a://data/tpch-2G/region'],176886b2-5223-4bbe-ae6f-268eff07e373,6,5,4,PigLatin:Q8.pig
job_1569357382192_0545,54,1,33,5,8,8,136,136,136,136,fpart|lineitem|p1|part,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp895305830/tmp170282169'],"['s3a://data/tpch-2G/part', 's3a://data/tpch-2G/lineitem']",176886b2-5223-4bbe-ae6f-268eff07e373,167,22,8,PigLatin:Q8.pig
job_1569357382192_0546,1,0,4,4,4,4,0,0,0,0,nation,MULTI_QUERY|MAP_ONLY,"['hdfs://kariz-1:9000/tmp/temp895305830/tmp1411533925', 'hdfs://kariz-1:9000/tmp/temp895305830/tmp1658136188']",['s3a://data/tpch-2G/nation'],176886b2-5223-4bbe-ae6f-268eff07e373,6,200,4,PigLatin:Q8.pig
job_1569357382192_0547,2,1,41,4,22,22,36,36,36,36,n2|s1|supplier,REPLICATED_JOIN|HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp895305830/tmp276055037'],"['s3a://data/tpch-2G/supplier', 'hdfs://kariz-1:9000/tmp/temp895305830/tmp170282169']",176886b2-5223-4bbe-ae6f-268eff07e373,45,7,22,PigLatin:Q8.pig
job_1569357382192_0548,1,0,3,3,3,3,0,0,0,0,n1|nation|seln1,REPLICATED_JOIN|MAP_ONLY,['hdfs://kariz-1:9000/tmp/temp895305830/tmp1401976608'],['hdfs://kariz-1:9000/tmp/temp895305830/tmp1658136188'],176886b2-5223-4bbe-ae6f-268eff07e373,5,64,3,PigLatin:Q8.pig
job_1569357382192_0549,1,0,2,2,2,2,0,0,0,0,,MAP_ONLY,['hdfs://kariz-1:9000/tmp/temp895305830/tmp-1663979142'],['hdfs://kariz-1:9000/tmp/temp895305830/tmp1401976608'],176886b2-5223-4bbe-ae6f-268eff07e373,5,5,2,PigLatin:Q8.pig
job_1569357382192_0550,13,1,32,6,12,11,27,27,27,27,c1|customer|forders|o1|orders|selc1,REPLICATED_JOIN|HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp895305830/tmp881278476'],"['s3a://data/tpch-2G/customer', 's3a://data/tpch-2G/orders']",176886b2-5223-4bbe-ae6f-268eff07e373,47,6,12,PigLatin:Q8.pig
job_1569357382192_0551,2,1,4,4,4,4,4,4,4,4,l1|sels1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp895305830/tmp-1684590475'],"['hdfs://kariz-1:9000/tmp/temp895305830/tmp881278476', 'hdfs://kariz-1:9000/tmp/temp895305830/tmp276055037']",176886b2-5223-4bbe-ae6f-268eff07e373,13,5,4,PigLatin:Q8.pig
job_1569357382192_0552,1,1,4,4,4,4,2,2,2,2,grResult|sumResult,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp895305830/tmp1507837770'],['hdfs://kariz-1:9000/tmp/temp895305830/tmp-1684590475'],176886b2-5223-4bbe-ae6f-268eff07e373,11,4,4,PigLatin:Q8.pig
job_1569357382192_0553,1,1,3,3,3,3,3,3,3,3,sortResult,SAMPLER,['hdfs://kariz-1:9000/tmp/temp895305830/tmp1025341446'],['hdfs://kariz-1:9000/tmp/temp895305830/tmp1507837770'],176886b2-5223-4bbe-ae6f-268eff07e373,11,7,3,PigLatin:Q8.pig
job_1569357382192_0554,1,1,3,3,3,3,3,3,3,3,sortResult,ORDER_BY,['/tpch/q6_2g_1rep_s3/Q8out'],['hdfs://kariz-1:9000/tmp/temp895305830/tmp1507837770'],176886b2-5223-4bbe-ae6f-268eff07e373,11,5,3,PigLatin:Q8.pig
